id,url,tweet,date,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName,cleaned_words,month_year,sentiment,confidence,polarity
1822258793704460300,https://x.com/Abioduncecil/status/1822258793704460415,i havent gotten mine,2024-08-10 13:08:00,0,0,0,0,148.0,cardtonic,831,1242,Abioduncecil,havent gotten mine,2024-08,negative,0.53138,-1
1822258748540252200,https://x.com/odettalove/status/1822258748540252171,ive not gotten mine either,2024-08-10 13:08:00,0,0,0,0,108.0,cardtonic,2,65,odettalove,ive gotten mine either,2024-08,negative,0.71746814,-1
1822258696883151000,https://x.com/abasithetrader/status/1822258696883151126,it pm and i havent received the link yet,2024-08-10 13:08:00,0,0,0,0,27.0,,4,148,abasithetrader,pm havent received link yet,2024-08,negative,0.64239776,-1
1822258674041077800,https://x.com/I_am_yuwa/status/1822258674041077821,i havent received the link as well,2024-08-10 13:08:00,0,0,0,0,114.0,cardtonic,118,504,I_am_yuwa,havent received link well,2024-08,negative,0.7445946,-1
1822258663727255600,https://x.com/AYOOLADESIGNS/status/1822258663727255605,i havent received it yet my mail address is ayoolaemmanuelreal,2024-08-10 13:08:00,0,0,1,0,328.0,cardtonic,314,407,AYOOLADESIGNS,havent received yet mail address ayoolaemmanuelreal,2024-08,negative,0.6321536,-1
1822258456981549300,https://x.com/AYOOLADESIGNS/status/1822258456981549409,didnt see my own what did i do wrong,2024-08-10 13:07:00,0,0,2,0,301.0,cardtonic,314,407,AYOOLADESIGNS,didnt wrong,2024-08,negative,0.8451888,-1
1822258409426542600,https://x.com/DamilolaOlu/status/1822258409426542666,i havent received the link as well,2024-08-10 13:07:00,0,0,0,0,159.0,cardtonic,259,1545,DamilolaOlu,havent received link well,2024-08,negative,0.7445946,-1
1822258205361111300,https://x.com/its_dominic16/status/1822258205361111299,i havent received the mail,2024-08-10 13:06:00,0,0,0,0,133.0,cardtonic,16,100,its_dominic16,havent received mail,2024-08,negative,0.6430499,-1
1822258197857530400,https://x.com/SAkinnagbe91242/status/1822258197857530285,not seen my link yet,2024-08-10 13:06:00,0,0,0,0,108.0,cardtonic,1,10,SAkinnagbe91242,seen link yet,2024-08,negative,0.525131,-1
1822258144132624600,https://x.com/decipher_data/status/1822258144132624712,i havent received a link to the assessment,2024-08-10 13:06:00,0,0,1,0,358.0,cardtonic,530,738,decipher_data,havent received link assessment,2024-08,negative,0.6534025,-1
1822258090563043300,https://x.com/EstherA34220948/status/1822258090563043378,i have not received it yet,2024-08-10 13:05:00,0,0,0,0,141.0,cardtonic,9,85,EstherA34220948,received yet,2024-08,negative,0.6749224,-1
1822258085626273800,https://x.com/De_Builder1/status/1822258085626273920,i havent received link yet,2024-08-10 13:05:00,0,0,0,0,157.0,cardtonic,51,71,De_Builder1,havent received link yet,2024-08,negative,0.66494197,-1
1822258064596062500,https://x.com/Gharizin/status/1822258064596062341,same here not received,2024-08-10 13:05:00,0,0,0,0,10.0,cardtonic,1,99,Gharizin,received,2024-08,negative,0.71746033,-1
1822258026423763500,https://x.com/deforsaken/status/1822258026423763406,i havent received,2024-08-10 13:05:00,0,0,0,0,189.0,cardtonic,24,123,deforsaken,havent received,2024-08,negative,0.59018636,-1
1822257937466655200,https://x.com/The8thSensei/status/1822257937466655141,i havent received a link yet,2024-08-10 13:05:00,0,0,0,0,220.0,cardtonic,88,192,The8thSensei,havent received link yet,2024-08,negative,0.6609213,-1
1822257928662851600,https://x.com/ITabitha3661/status/1822257928662851605,i havent received a link yet and nothing in spam too,2024-08-10 13:05:00,0,0,0,0,205.0,cardtonic,12,13,ITabitha3661,havent received link yet nothing spam,2024-08,negative,0.79224896,-1
1822257908974833700,https://x.com/waris_oloyede/status/1822257908974833704,i havent received yet,2024-08-10 13:05:00,0,0,0,0,347.0,cardtonic,939,1137,waris_oloyede,havent received yet,2024-08,negative,0.5977248,-1
1822257891640025300,https://x.com/Adeoluwa_ad/status/1822257891640025293,i have not gotten the link,2024-08-10 13:05:00,0,0,0,0,170.0,cardtonic,15,236,Adeoluwa_ad,gotten link,2024-08,negative,0.7493179,-1
1822257870689177900,https://x.com/H0rlatunjhi/status/1822257870689177780,i havent see the link,2024-08-10 13:05:00,0,0,0,0,211.0,cardtonic,145,1189,H0rlatunjhi,havent link,2024-08,negative,0.5475651,-1
1822257866071294500,https://x.com/Girlwith_dsass/status/1822257866071294418,omo i havent received mine yet,2024-08-10 13:05:00,0,0,0,0,289.0,cardtonic,260,97,Girlwith_dsass,omo havent received mine yet,2024-08,negative,0.6165629,-1
1822257854209818600,https://x.com/OdigboF/status/1822257854209818706,i have not received a link yet,2024-08-10 13:05:00,0,0,0,0,206.0,cardtonic,174,308,OdigboF,received link yet,2024-08,negative,0.73385876,-1
1822257823968813300,https://x.com/Legal__Luminary/status/1822257823968813206,i havent received the link,2024-08-10 13:04:00,0,1,1,0,272.0,cardtonic,95,187,Legal__Luminary,havent received link,2024-08,negative,0.7000291,-1
1822257808357691400,https://x.com/N_I_F_Ee/status/1822257808357691435,i havent received one yet,2024-08-10 13:04:00,0,0,0,0,159.0,cardtonic,45,1009,N_I_F_Ee,havent received yet,2024-08,negative,0.6129785,-1
1822257789600686000,https://x.com/MartinsCrpt/status/1822257789600686114,i havent recieved a link yet,2024-08-10 13:04:00,0,0,0,0,28.0,cardtonic,19,752,MartinsCrpt,havent recieved link yet,2024-08,negative,0.6243819,-1
1822257789323850200,https://x.com/_afactor/status/1822257789323850183,i havent received it yet,2024-08-10 13:04:00,0,0,1,0,410.0,cardtonic,4924,3706,_afactor,havent received yet,2024-08,negative,0.58527774,-1
1822257755605946600,https://x.com/awsome_ideas/status/1822257755605946574,please i have not yet recieved the link,2024-08-10 13:04:00,0,0,0,0,273.0,cardtonic,76,468,awsome_ideas,please yet recieved link,2024-08,negative,0.7479069,-1
1822257753789702400,https://x.com/Gurumarv/status/1822257753789702352,i havent received the link,2024-08-10 13:04:00,0,0,0,0,326.0,cardtonic,340,802,Gurumarv,havent received link,2024-08,negative,0.7000291,-1
1822257724089873000,https://x.com/ayoni02/status/1822257724089872798,i havent received one yetnothing in spam either,2024-08-10 13:04:00,0,0,1,0,557.0,cardtonic,323,437,ayoni02,havent received yetnothing spam either,2024-08,negative,0.653523,-1
1822257698391433200,https://x.com/intellisense1/status/1822257698391433341,didnt get the linkstill waiting,2024-08-10 13:04:00,0,1,1,0,523.0,cardtonic,46,200,intellisense1,didnt get linkstill waiting,2024-08,negative,0.7826925,-1
1822257646851752000,https://x.com/devdhee_/status/1822257646851752031,yo  im yet to receive my test link what is happening its past  already,2024-08-10 13:04:00,0,0,0,0,37.0,,580,1073,devdhee_,yo yet receive test link happening past already,2024-08,negative,0.6145361,-1
1822257642066096600,https://x.com/Israelorere/status/1822257642066096607,i havent received a link,2024-08-10 13:04:00,0,0,3,0,655.0,cardtonic,682,998,Israelorere,havent received link,2024-08,negative,0.6661712,-1
1822257639339754000,https://x.com/Cally_graph/status/1822257639339753873,ive not received the email yet,2024-08-10 13:04:00,0,1,0,0,38.0,ezfxnoob,43,110,Cally_graph,ive received email yet,2024-08,negative,0.52248764,-1
1822257385571807500,https://x.com/iamjoshlite/status/1822257385571807557,never see link ohhh,2024-08-10 13:03:00,0,0,1,0,43.0,cardtonic,1489,727,iamjoshlite,never link ohhh,2024-08,negative,0.488042,-1
1822257023217484000,https://x.com/Prime_XV/status/1822257023217483995,it past  now and im still having the same issue,2024-08-10 13:01:00,0,0,0,0,97.0,cardtonic,123,715,Prime_XV,past still issue,2024-08,negative,0.5462971,-1
1822256843000861000,https://x.com/sidswipe/status/1822256843000861046,i havent gotten any link have you,2024-08-10 13:01:00,0,1,0,0,53.0,ajtemmy_0,274,271,sidswipe,havent gotten link,2024-08,negative,0.4945114,-1
1822244243986911500,https://x.com/ajtemmy_0/status/1822244243986911457,the fear of the unknown is terrible,2024-08-10 12:10:00,0,1,0,0,61.0,cardtonic,95,454,ajtemmy_0,fear unknown terrible,2024-08,negative,0.9360396,-1
1822228688215093200,https://x.com/AYOOLADESIGNS/status/1822228688215093332,sorry i checked but missed it,2024-08-10 11:09:00,0,0,0,0,44.0,cardtonic,314,407,AYOOLADESIGNS,sorry checked missed,2024-08,negative,0.69973403,-1
1822214840066154500,https://x.com/KOderhohwo/status/1822214840066154624,why is your app slow and whats with the path of me not being able to edit my profile,2024-08-10 10:14:00,1,1,1,0,115.0,cardtonic,216,317,KOderhohwo,app slow whats path able edit profile,2024-08,negative,0.9376916,-1
1822214448905355500,https://x.com/Mceassyp/status/1822214448905355561,god abeg i am reading this with sweaty hands,2024-08-10 10:12:00,0,0,2,0,308.0,cardtonic,122,335,Mceassyp,god abeg reading sweaty hands,2024-08,negative,0.7375387,-1
1822213312458768600,https://x.com/KOderhohwo/status/1822213312458768748,why is your service slow and why cant i edit my profile i just signed up and provided the details asked for on the app and its not responding,2024-08-10 10:08:00,0,0,0,0,9.0,cardtonic,216,317,KOderhohwo,service slow edit profile signed provided details asked app responding,2024-08,negative,0.9515629,-1
1822202955690300000,https://x.com/Emmanuelove_py/status/1822202955690299794,and the mail i receive for the test was dated yesterday which is th pls explain  cause i have not seen the mail sent today for the test,2024-08-10 09:26:00,0,1,1,0,132.0,cardtonic,1762,2341,Emmanuelove_py,mail receive test dated yesterday th pls explain cause seen mail sent today test,2024-08,negative,0.569238,-1
1822184102092575000,https://x.com/visiondiggg_/status/1822184102092574897,by the way maybe you thought i was lying or something but i really do need help and if you wont be offering it sir i dont think trying to shoot down my plea for one is fair due respect,2024-08-10 08:11:00,0,0,0,0,44.0,_Bamdalas,13,178,visiondiggg_,way maybe thought lying something really need help wont offering sir think trying shoot plea fair due respect,2024-08,negative,0.559462,-1
1822179917401932000,https://x.com/visiondiggg_/status/1822179917401932039,i dont have a laptop to take the test thowill my phone work,2024-08-10 07:55:00,0,1,0,0,65.0,cardtonic,13,178,visiondiggg_,laptop take test thowill phone work,2024-08,negative,0.51295453,-1
1822172121402843100,https://x.com/MusaEleazar1/status/1822172121402843246,what time is the test please cant find details on the email as the test link displays revoked,2024-08-10 07:24:00,0,0,1,0,20.0,_Bamdalas,2542,2905,MusaEleazar1,time test please find details email test link displays revoked,2024-08,negative,0.6737741,-1
1822165996892811800,https://x.com/_Bamdalas/status/1822165996892811704,drop am i am nervous  the rules dey crazy,2024-08-10 07:00:00,0,1,0,0,153.0,cardtonic,2562,1983,_Bamdalas,drop nervous rules dey crazy,2024-08,negative,0.64929974,-1
1822164830976987100,https://x.com/TobiDesignWhiz/status/1822164830976987189,drop i am nervous,2024-08-10 06:55:00,0,0,1,0,135.0,cardtonic,2862,3404,TobiDesignWhiz,drop nervous,2024-08,negative,0.6515382,-1
1822050330219086000,https://x.com/Prime_XV/status/1822050330219086187,i didnt get any email aside from the mail with the invitation link and it doesnt even openit says the invitation was revoked by cardtonic,2024-08-09 23:20:00,0,0,1,0,52.0,danielayiduu,123,715,Prime_XV,didnt get email aside mail invitation link doesnt even openit says invitation revoked cardtonic,2024-08,negative,0.83627886,-1
1822004303759803000,https://x.com/iamjoellegend/status/1822004303759802755,bro i got same mil too did you attempt the assessment i am confused whether to start or not because they earlier sent a mail that the assessment link will be sent tomorrow by pm,2024-08-09 20:17:00,0,2,0,0,65.0,Prime_XV,110,459,iamjoellegend,bro got mil attempt assessment confused whether start earlier sent mail assessment link sent tomorrow pm,2024-08,negative,0.5051862,-1
1821973354133480000,https://x.com/visiondiggg_/status/1821973354133479827,laptop but i do not have one at the moment because the one i struggled to get just got spoilt cant fix it or get another one because i dont have money but im really passionate about techi go to design at a filling station while sitting on the floor please help please,2024-08-09 18:14:00,0,2,0,0,155.0,cardtonic,13,178,visiondiggg_,laptop moment struggled get got spoilt fix get another money really passionate techi design filling station sitting floor please help please,2024-08,negative,0.44906175,-1
1821972569693868300,https://x.com/Prime_XV/status/1821972569693868407,i got this some minutes ago i dont even know what to expect,2024-08-09 18:11:00,0,0,1,0,40.0,StudiosVit,123,715,Prime_XV,got minutes ago even expect,2024-08,negative,0.56792796,-1
1821954595884609500,https://x.com/iamking_sky/status/1821954595884609589,laptop and datai fit die,2024-08-09 17:00:00,0,0,1,0,87.0,cardtonic,2,49,iamking_sky,laptop datai fit die,2024-08,negative,0.7129706,-1
1821506231191629800,https://x.com/ui_ux_by_blissy/status/1821506231191629894,does not getting a mail means i didnt qualify for the test,2024-08-08 11:18:00,0,2,0,0,232.0,cardtonic,21,32,ui_ux_by_blissy,getting mail means didnt qualify test,2024-08,negative,0.78050774,-1
1821465786302566700,https://x.com/ini_elyn/status/1821465786302566722,i didnt get a mail yesterday,2024-08-08 08:37:00,0,2,0,0,178.0,cardtonic,623,607,ini_elyn,didnt get mail yesterday,2024-08,negative,0.7286532,-1
1821188072697905200,https://x.com/smith57823/status/1821188072697905220,nonsense eating people money if una no send me my money i will keep on opening u peoples yash,2024-08-07 14:14:00,0,2,0,0,63.0,cardtonic,10,89,smith57823,nonsense eating people money una send money keep opening peoples yash,2024-08,negative,0.8221911,-1
1820811207978180900,https://x.com/onlysonovGod/status/1820811207978180798,why you guys delay to credit my acc i over an hour now still pending,2024-08-06 13:16:00,0,0,0,0,7.0,cardtonic,165,739,onlysonovGod,guys delay credit acc hour still pending,2024-08,negative,0.6831303,-1
1820505236517327400,https://x.com/HoreezynoV/status/1820505236517327293,yall cardtonic are a ripper  endorsed them shame,2024-08-05 17:00:00,1,0,1,0,41.0,,316,87,HoreezynoV,yall cardtonic ripper endorsed shame,2024-08,negative,0.83365494,-1
1820505150705856800,https://x.com/HoreezynoV/status/1820505150705856802,yall cardtonic is a ripper  endorsed them shame,2024-08-05 17:00:00,0,0,0,0,33.0,cardtonic,316,87,HoreezynoV,yall cardtonic ripper endorsed shame,2024-08,negative,0.74728405,-1
1820505017918603300,https://x.com/HoreezynoV/status/1820505017918603318,yall cardtonic is a ripper  endorsed them shame,2024-08-05 16:59:00,0,0,0,0,25.0,,316,87,HoreezynoV,yall cardtonic ripper endorsed shame,2024-08,negative,0.74728405,-1
1820134670853681700,https://x.com/Moendattt/status/1820134670853681630,these cardtonic people are thieves allah,2024-08-04 16:28:00,0,0,0,0,37.0,,28,12,Moendattt,cardtonic people thieves allah,2024-08,negative,0.94266176,-1
1819753436839096300,https://x.com/AnomalousPrince/status/1819753436839096413,im experiencing the same but chippers amp cardtonic cards were declined obviously not their fault something must be wrong with x,2024-08-03 15:13:00,0,1,0,0,28.0,Bigsiskurai,7343,3573,AnomalousPrince,experiencing chippers cardtonic cards declined obviously fault something must wrong x,2024-08,negative,0.90239435,-1
1819615062216126700,https://x.com/odunsisince90s/status/1819615062216126756,why do you people keep ripping me off this is getting very ridiculous and i think its about time i stopped using your platform because you people keep ripping me off its pathetic because im one of your best customers here,2024-08-03 06:03:00,0,0,0,0,32.0,cardtonic,158,251,odunsisince90s,people keep ripping getting ridiculous think time stopped using platform people keep ripping pathetic best customers,2024-08,negative,0.97473466,-1
1819550293056532700,https://x.com/BigCahLee1/status/1819550293056532640,why is it showing rejected the card has been used already while i have not used it,2024-08-03 01:46:00,0,0,1,0,30.0,cardtonic,310,765,BigCahLee1,showing rejected card used already used,2024-08,negative,0.56802213,-1
1819493952082661400,https://x.com/imbmjacking/status/1819493952082661395,ive been calming some of my people who i recommended the app to them and they are complaining about the delay in withdrawal account which has been approved through the app please fix this issue they are choking my neck,2024-08-02 22:02:00,0,2,0,0,58.0,cardtonic,59,327,imbmjacking,ive calming people recommended app complaining delay withdrawal account approved app please fix issue choking neck,2024-08,negative,0.60681957,-1
1819111506258076000,https://x.com/sewekann/status/1819111506258075915,release my funds now or what all this,2024-08-01 20:42:00,0,4,0,0,137.0,cardtonic,398,2545,sewekann,release funds,2024-08,negative,0.49756792,-1
1819070484454990000,https://x.com/BlashXchange/status/1819070484454990154,please wat is wrong with ur app,2024-08-01 17:59:00,0,3,0,0,111.0,cardtonic,3,69,BlashXchange,please wat wrong ur app,2024-08,negative,0.965017,-1
1819070124634095900,https://x.com/BlashXchange/status/1819070124634095809,hello wat is wrong with yur app please,2024-08-01 17:58:00,0,3,0,0,232.0,cardtonic,3,69,BlashXchange,hello wat wrong yur app please,2024-08,negative,0.9475938,-1
1818787397250790000,https://x.com/God_of_Micky/status/1818787397250789822,this people have started scamming beware of cardtonic  have used two different apple card of  twice from me and claim it was not used by them which is all liesreport,2024-07-31 23:14:00,0,3,1,0,108.0,,154,1987,God_of_Micky,people started scamming beware cardtonic used two different apple card twice claim used liesreport,2024-07,negative,0.89003444,-1
1818744416380858600,https://x.com/veedataw1Tch/status/1818744416380858524,okay so i have a questionduring yall tech journey how were yall able to cope with resource management esp how its expensive upskill in tech locally and coming from a perspective where it isnt so easy to get what you want as well how you want things to be isnt as it seems,2024-07-31 20:23:00,0,1,1,0,141.0,cardtonic,153,282,veedataw1Tch,okay questionduring yall tech journey yall able cope resource management esp expensive upskill tech locally coming perspective isnt easy get want well want things isnt seems,2024-07,negative,0.5304152,-1
1818701368112124200,https://x.com/Jeezybaba/status/1818701368112124159,i cant withdraw why,2024-07-31 17:32:00,0,0,0,0,21.0,Wizebaba,69,548,Jeezybaba,withdraw,2024-07,negative,0.7448496,-1
1818701192328814600,https://x.com/Jeezybaba/status/1818701192328814664,whats wrong with withdrawals i cant withdraw,2024-07-31 17:32:00,0,0,0,0,27.0,cardtonic,69,548,Jeezybaba,whats wrong withdrawals withdraw,2024-07,negative,0.9294432,-1
1818403012894670800,https://x.com/Chinwe_Owanta/status/1818403012894670921,i cant see your request tho,2024-07-30 21:47:00,0,1,0,0,24.0,nxdigitech,2341,283,Chinwe_Owanta,request tho,2024-07,negative,0.5358706,-1
1818383122544968000,https://x.com/Donchrissy2/status/1818383122544967839,trade at your own risk  they will scam you softly avoid it now  dont be freaked with rate,2024-07-30 20:28:00,0,1,0,0,76.0,Wizebaba,813,963,Donchrissy2,trade risk scam softly avoid freaked rate,2024-07,negative,0.65840864,-1
1818212519787336000,https://x.com/AYOOLADESIGNS/status/1818212519787335873,why wont you have all the gadget but ive got only a  year old laptop,2024-07-30 09:10:00,0,0,0,0,13.0,noahstancatiii,314,407,AYOOLADESIGNS,wont gadget ive got year old laptop,2024-07,negative,0.5889389,-1
1818003818208243700,https://x.com/ismart_xsto/status/1818003818208243751,your rate low tooo low,2024-07-29 19:21:00,0,0,0,0,11.0,Redfairylee,100,551,ismart_xsto,rate low tooo low,2024-07,negative,0.8691308,-1
1817274630018679300,https://x.com/MarkMethuselah/status/1817274630018679209,i applied beforei didnt get a maili think one of the main reason for that was not having a portfolio at that timeno at least i do have somethinglet see how it goes,2024-07-27 19:03:00,0,0,0,0,49.0,heyOnuoha,202,665,MarkMethuselah,applied beforei didnt get maili think main reason portfolio timeno least somethinglet goes,2024-07,negative,0.50024277,-1
1817263545647854000,https://x.com/Donchrissy2/status/1817263545647853972,trade at your own risk its a scam app avoid,2024-07-27 18:19:00,0,0,0,0,53.0,cardtonic,813,963,Donchrissy2,trade risk scam app avoid,2024-07,negative,0.91259444,-1
1817187590874768000,https://x.com/iamjoshlite/status/1817187590874767795,im also confused ohhhthought we are suppose to write a test and the likes,2024-07-27 13:17:00,0,1,1,0,15.0,sin4ch,1489,727,iamjoshlite,also confused ohhhthought suppose write test likes,2024-07,negative,0.6301951,-1
1817179492193841700,https://x.com/olaoluwa1_1/status/1817179492193841536,i think the application closed already,2024-07-27 12:45:00,0,0,0,0,105.0,heyOnuoha,486,503,olaoluwa1_1,think application closed already,2024-07,negative,0.5179263,-1
1816473874709492200,https://x.com/AksuMfb/status/1816473874709492108,im trying to fund my account but the account number do return no name enquiry what shoul i do i want to transact urgently,2024-07-25 14:01:00,0,0,0,0,14.0,_RichardOnyonka,8,80,AksuMfb,trying fund account account number return name enquiry shoul want transact urgently,2024-07,negative,0.5268396,-1
1816466287385563100,https://x.com/freshkingXO/status/1816466287385563248,helo cardtonic what is happening to my money on dollar visual card i didnt do any transactions neither did i try using it i only check the account today cos i wanted to pay in some money into it to pay for something online only for me to return to it and it says terminated,2024-07-25 13:31:00,0,3,0,0,45.0,cardtonic,93,513,freshkingXO,helo cardtonic happening money dollar visual card didnt transactions neither try using check account today cos wanted pay money pay something online return says terminated,2024-07,negative,0.6660119,-1
1816063195137589500,https://x.com/Rarelyyseen/status/1816063195137589441,this app and dat cardtonic app wey una dey do pr for useless de,2024-07-24 10:49:00,0,0,0,0,283.0,kusssman,5322,1611,Rarelyyseen,app dat cardtonic app wey una dey pr useless de,2024-07,negative,0.5513936,-1
1815451676700262700,https://x.com/Bprime_/status/1815451676700262752,until dem scam you but cardtonic too na scamthey scammed me,2024-07-22 18:19:00,0,4,2,0,59.0,ddfbebeeee,382,511,Bprime_,dem scam cardtonic scamthey scammed,2024-07,negative,0.7895757,-1
1814746309078745000,https://x.com/hanima_i/status/1814746309078745096,how legit is cardtonic please im tired of chipper and idk any other dollar card,2024-07-20 19:36:00,0,0,0,1,269.0,,393,352,hanima_i,legit cardtonic please tired chipper idk dollar card,2024-07,negative,0.81980103,-1
1814716445667832300,https://x.com/Barnaseries/status/1814716445667832311,are happening a friend of mine just reported to me that he get scammed by the app,2024-07-20 17:38:00,0,0,0,0,50.0,cardtonic,91,0,Barnaseries,happening friend mine reported get scammed app,2024-07,negative,0.5783294,-1
1814712671721148700,https://x.com/DalluesTheKid/status/1814712671721148619,come slow all the scammers don message me finish and una still no gree reply dm  very yeye company rippers of the year,2024-07-20 17:23:00,0,1,0,0,39.0,cardtonic,1417,1325,DalluesTheKid,come slow scammers message finish una still gree reply dm yeye company rippers year,2024-07,negative,0.72793657,-1
1814620263561994500,https://x.com/idowu_oluw32607/status/1814620263561994487,this man is a scammer please dont following any links he would send to you,2024-07-20 11:15:00,0,1,0,0,84.0,cardtonic,44,479,idowu_oluw32607,man scammer please following links would send,2024-07,negative,0.9600934,-1
1814573974430368300,https://x.com/_olajumoke2/status/1814573974430368147,why havent i received a response,2024-07-20 08:12:00,0,2,0,0,216.0,cardtonic,117,962,_olajumoke2,havent received response,2024-07,negative,0.71477103,-1
1814425696716107800,https://x.com/noble6697738123/status/1814425696716107877,there rate too poor,2024-07-19 22:22:00,0,1,0,0,61.0,Khanstillday,11,146,noble6697738123,rate poor,2024-07,negative,0.8880663,-1
1814361315571360300,https://x.com/OdesolaChase/status/1814361315571360226,stop posting emoji when steam is actually not available on your platform right now,2024-07-19 18:07:00,0,0,0,0,23.0,cardtonic,3380,2484,OdesolaChase,stop posting emoji steam actually available platform right,2024-07,negative,0.6871968,-1
1814360026082935000,https://x.com/AYOOLADESIGNS/status/1814360026082935146,i dont even have a laptop that will boit it has crashed,2024-07-19 18:01:00,0,0,0,0,40.0,cardtonic,314,407,AYOOLADESIGNS,even laptop boit crashed,2024-07,negative,0.9361283,-1
1814350020201562000,https://x.com/RoseMarvelous4/status/1814350020201562135,my current laptop takes  yrs to boot not to even talk of perform task would try these tho,2024-07-19 17:22:00,0,0,0,0,61.0,cardtonic,430,432,RoseMarvelous4,current laptop takes yrs boot even talk perform task would try tho,2024-07,negative,0.49755415,-1
1814340008968696000,https://x.com/BenjaminGo12616/status/1814340008968696185,steam isnt working,2024-07-19 16:42:00,0,2,0,0,35.0,cardtonic,3,220,BenjaminGo12616,steam isnt working,2024-07,negative,0.9006372,-1
1814079967413625000,https://x.com/Abdulmuiz5Yusuf/status/1814079967413625197,i actually thought that im the only one that havent seen the email yet,2024-07-18 23:29:00,0,1,0,0,42.0,victort_io,2,39,Abdulmuiz5Yusuf,actually thought havent seen email yet,2024-07,negative,0.52502936,-1
1814021864152347000,https://x.com/Bprime_/status/1814021864152346845,cardtonic wey rip me,2024-07-18 19:38:00,0,1,0,0,58.0,TheMahleek,382,511,Bprime_,cardtonic wey rip,2024-07,negative,0.50960726,-1
1813989762740478200,https://x.com/TheMahleek/status/1813989762740478168,you have any of these cards and youre not trading them using cardtonicdo you even like good things at all see sweet rates broo,2024-07-18 17:30:00,68,13,116,0,7191.0,,489882,778,TheMahleek,cards youre trading using cardtonicdo even like good things sweet rates broo,2024-07,negative,0.59957045,-1
1813510009852215600,https://x.com/Browndanito/status/1813510009852215540,you guys are the biggest scam no one should fall for their tricks,2024-07-17 09:44:00,0,1,0,0,95.0,cardtonic,1939,2139,Browndanito,guys biggest scam fall tricks,2024-07,negative,0.97884,-1
1813506873938854400,https://x.com/Donchrissy2/status/1813506873938854329,stop lying here you guys are real scammers just using medium verification to cajole peopletrade with cardtonic at your own risk,2024-07-17 09:31:00,0,1,1,0,62.0,cardtonic,813,963,Donchrissy2,stop lying guys real scammers using medium verification cajole peopletrade cardtonic risk,2024-07,negative,0.9041047,-1
1813249552754803000,https://x.com/Arabsway1/status/1813249552754803013,you lie famna you dey use appdo you know the difference,2024-07-16 16:29:00,0,0,0,0,8.0,mister_ade55,403,698,Arabsway1,lie famna dey use appdo difference,2024-07,negative,0.54586786,-1
1813224749692072000,https://x.com/kaachi_kaachii/status/1813224749692072041,the ripped me too now im going to keep reporting them to vdm,2024-07-16 14:50:00,0,0,0,0,8.0,Donchrissy2,10,103,kaachi_kaachii,ripped going keep reporting vdm,2024-07,negative,0.6978499,-1
1813117042922324000,https://x.com/bigjayy000/status/1813117042922324096,na bastard them too slow,2024-07-16 07:42:00,0,0,0,0,15.0,5btc_,646,2869,bigjayy000,bastard slow,2024-07,negative,0.8365363,-1
1812980282611671300,https://x.com/Donchrissy2/status/1812980282611671193,not legit its a scam plug stay away unless you want to lose your money you can proceed by then,2024-07-15 22:39:00,0,0,2,0,49.0,cardtonic,813,963,Donchrissy2,legit scam plug stay away unless want lose money proceed,2024-07,negative,0.8919834,-1
1812920885483086000,https://x.com/Papijhay1/status/1812920885483086182,you endorse rubbshcardtonic is fraud,2024-07-15 18:43:00,0,1,0,0,34.0,Khanstillday,555,2424,Papijhay1,endorse rubbshcardtonic fraud,2024-07,negative,0.93110794,-1
1812865877395533800,https://x.com/VinciDa_great/status/1812865877395533917,scam website  minutes after cl buy giftcard they said used or make dem dey post screenshot say card dey unactivated,2024-07-15 15:04:00,0,0,0,0,84.0,_AsiwajuLerry,356,530,VinciDa_great,scam website minutes cl buy giftcard said used dem dey post screenshot say card dey unactivated,2024-07,negative,0.64282876,-1
1812864914857292300,https://x.com/Khanstillday/status/1812864914857292219,my oyinbo cousin sent me usa stream card of  i was so worried and didnt know where to trade till i found  and their rate is at   i never see sweet rate before,2024-07-15 15:00:00,33,22,80,2,15394.0,,130167,1632,Khanstillday,oyinbo cousin sent usa stream card worried didnt trade till found rate never sweet rate,2024-07,negative,0.5359223,-1
1812860134982320000,https://x.com/Tonyblaq88/status/1812860134982320229,is this cardtonic app really legit because i have afraid of trading there,2024-07-15 14:41:00,0,2,0,0,250.0,TheMahleek,1144,956,Tonyblaq88,cardtonic app really legit afraid trading,2024-07,negative,0.7318169,-1
1812855275419832600,https://x.com/Mkyng12/status/1812855275419832511,where will i see the steam card to trade with themthought were all condemning yahooabi something else dey give steam card,2024-07-15 14:22:00,0,0,0,0,119.0,_AsiwajuLerry,62,68,Mkyng12,steam card trade themthought condemning yahooabi something else dey give steam card,2024-07,negative,0.5019219,-1
1812519242790498800,https://x.com/ameenbaba/status/1812519242790498780,okay what dollar card are yall using to for your blue tickmy klasha card was deactivatedive tried cardtonic yangaplug and overspend to pay but they all get declinedsomebody should help abeg,2024-07-14 16:07:00,1,1,2,0,499.0,,3520,1939,ameenbaba,okay dollar card yall using blue tickmy klasha card deactivatedive tried cardtonic yangaplug overspend pay get declinedsomebody help abeg,2024-07,negative,0.68107915,-1
1812036655127363600,https://x.com/elegantjocike/status/1812036655127363595,why you dont want to attend to this since yesterday i need my money please,2024-07-13 08:09:00,0,0,0,0,26.0,instablog9ja,586,4836,elegantjocike,want attend since yesterday need money please,2024-07,negative,0.91171795,-1
