id,url,fullText,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1520428390695772200,https://x.com/Oluwafunke78/status/1520428390695772163,@_Ewawunmi @cardtonic Done https://t.co/uE7avnQmjX,2022-04-30 15:42,0,0,0,0,,_Ewawunmi,620,1202,Oluwafunke78
1520427791736529000,https://x.com/Folzyisaac/status/1520427791736528898,@_Ewawunmi @cardtonic Done ... https://t.co/novGpzJYai,2022-04-30 15:40,0,0,0,0,,_Ewawunmi,203,326,Folzyisaac
1520437802428776400,https://x.com/darylofega/status/1520437802428776449,"@_Ewawunmi @cardtonic Following.
I pray I find favor in your eyes today.Have a Blessed evening. https://t.co/NMJ4bfoCvu",2022-04-30 16:19,0,0,0,0,,_Ewawunmi,220,2490,darylofega
1520437792588939300,https://x.com/UgbadaDominic/status/1520437792588939264,@_Ewawunmi @cardtonic Done ✅ https://t.co/bAjejiJru4,2022-04-30 16:19,0,0,0,0,,_Ewawunmi,439,448,UgbadaDominic
1520437609742442500,https://x.com/UgbadaDominic/status/1520437609742442500,@_Ewawunmi @cardtonic Done ✅ https://t.co/0ogSIMaORy,2022-04-30 16:19,0,0,0,0,,_Ewawunmi,439,448,UgbadaDominic
1520436649062191000,https://x.com/alimsahyd/status/1520436649062191105,@_Ewawunmi @cardtonic Done,2022-04-30 16:15,0,0,0,0,,_Ewawunmi,208,615,alimsahyd
1520436022471016400,https://x.com/alimsahyd/status/1520436022471016448,"@_Ewawunmi @cardtonic Done
Show me love today https://t.co/W6G0tSKCHg",2022-04-30 16:12,0,0,0,0,,_Ewawunmi,208,615,alimsahyd
1520434202373759000,https://x.com/xlordhero/status/1520434202373758978,@_Ewawunmi @cardtonic Following o https://t.co/AY36tur0YI,2022-04-30 16:05,0,0,0,0,,_Ewawunmi,1326,1935,xlordhero
1520433396127785000,https://x.com/Muphyk/status/1520433396127784960,@_Ewawunmi @cardtonic I hope my luck win me the giveaway https://t.co/Mov75YyIbJ,2022-04-30 16:02,0,0,0,0,,_Ewawunmi,603,1429,Muphyk
1520432945990967300,https://x.com/Buzy4real2/status/1520432945990967296,@_Ewawunmi @cardtonic Done @_Ewawunmi https://t.co/OhdWpcYA10,2022-04-30 16:00,0,0,0,0,,_Ewawunmi,1358,2461,Buzy4real2
1520432572832092200,https://x.com/Opeyemi07032/status/1520432572832092162,@_Ewawunmi @cardtonic @cardtonic nd @_Ewawunmi  show love ❤️ https://t.co/SjlfHDlSgj,2022-04-30 15:59,0,0,0,0,,_Ewawunmi,1119,1624,Opeyemi07032
1520432205293658000,https://x.com/parker_anthonia/status/1520432205293658115,"@_Ewawunmi @cardtonic Following.
@iamelia25
@elano_udom @el_kyalo @El_Yinka https://t.co/EFVinChAaQ",2022-04-30 15:57,0,0,2,0,,_Ewawunmi,1952,4258,parker_anthonia
1520432153317761000,https://x.com/Opeyemi07032/status/1520432153317761024,@_Ewawunmi @cardtonic I wish I get something  make i use am hold small Salah thanks to @cardtonic  nd @_Ewawunmi,2022-04-30 15:57,0,0,0,0,,_Ewawunmi,1119,1624,Opeyemi07032
1520431421348843500,https://x.com/Lola_dbabygirl/status/1520431421348843530,@_Ewawunmi @cardtonic Following,2022-04-30 15:54,0,0,0,0,,_Ewawunmi,1322,2279,Lola_dbabygirl
1520430747676561400,https://x.com/Mannyfiquee/status/1520430747676561412,@_Ewawunmi @cardtonic Yesssssiiirrr https://t.co/zBpgJ2Ol1s,2022-04-30 15:51,0,0,0,0,,_Ewawunmi,349,1505,Mannyfiquee
1520430587969945600,https://x.com/shile_abogunrin/status/1520430587969945601,@_Ewawunmi @cardtonic Done,2022-04-30 15:51,0,0,0,0,,_Ewawunmi,308,314,shile_abogunrin
1520430584354513000,https://x.com/AbosedeCecilia1/status/1520430584354512896,@_Ewawunmi @cardtonic Done https://t.co/ZummTZ7w5L,2022-04-30 15:51,0,0,0,0,,_Ewawunmi,1330,2433,AbosedeCecilia1
1520430515500765200,https://x.com/BeccaToyin/status/1520430515500765184,@_Ewawunmi @cardtonic Done✅ https://t.co/bG7lUoqSln,2022-04-30 15:50,0,0,0,0,,_Ewawunmi,1056,1318,BeccaToyin
1520430483372486700,https://x.com/AkinretiAdewal1/status/1520430483372486656,"@_Ewawunmi @cardtonic 3091773662
First bank
God bless https://t.co/o0uvgpCzUP",2022-04-30 15:50,0,0,0,0,,_Ewawunmi,21,164,AkinretiAdewal1
1520430065657553000,https://x.com/AminatI46986249/status/1520430065657552896,@_Ewawunmi @cardtonic Following https://t.co/FtZoJlsyF1,2022-04-30 15:49,0,0,0,0,,_Ewawunmi,143,449,AminatI46986249
1520429973743575000,https://x.com/kelechiO11/status/1520429973743575041,@_Ewawunmi @cardtonic @anjola21 @abbietayo @RespiratoryDafe @ibuthemagician @aedzit @__maebell  please follow @cardtonic,2022-04-30 15:48,0,0,0,0,,_Ewawunmi,465,728,kelechiO11
1520429737830760400,https://x.com/AneneChiemeziem/status/1520429737830760449,@_Ewawunmi @cardtonic Done,2022-04-30 15:47,0,0,0,0,,_Ewawunmi,313,944,AneneChiemeziem
1520427655899844600,https://x.com/AkerelePhebe/status/1520427655899844608,@_Ewawunmi @cardtonic Okay we can do it,2022-04-30 15:39,0,0,0,0,,_Ewawunmi,2834,3623,AkerelePhebe
1520427617723293700,https://x.com/YunusTope2/status/1520427617723293696,"@_Ewawunmi @cardtonic 0059263622
Union Bank
🙏🙏🙏 https://t.co/CntPiZBbEH",2022-04-30 15:39,0,0,0,0,,_Ewawunmi,235,1699,YunusTope2
1520427415234920400,https://x.com/Adenikkybaby/status/1520427415234920448,@_Ewawunmi @cardtonic Done following https://t.co/sqtpQMocpK,2022-04-30 15:38,0,0,0,0,,_Ewawunmi,221,581,Adenikkybaby
1520427347509489700,https://x.com/Adebola_idc/status/1520427347509489664,@_Ewawunmi @cardtonic Following💯 https://t.co/bQHXsyOWrg,2022-04-30 15:38,0,0,0,0,,_Ewawunmi,527,1581,Adebola_idc
1520427315053961200,https://x.com/OluwatayoOdu/status/1520427315053961218,@cardtonic following since,2022-04-30 15:38,0,0,0,0,,cardtonic,49,212,OluwatayoOdu
1520427240013586400,https://x.com/ajiboyeking/status/1520427240013586432,@_Ewawunmi @cardtonic Done,2022-04-30 15:37,0,0,0,0,,_Ewawunmi,678,3738,ajiboyeking
1520427232954572800,https://x.com/adigunbaru1/status/1520427232954572806,@_Ewawunmi @cardtonic Done https://t.co/QMe21RL4XX,2022-04-30 15:37,0,0,0,0,,_Ewawunmi,10,63,adigunbaru1
1520427181377302500,https://x.com/Ogwoliun/status/1520427181377302528,"@_Ewawunmi @cardtonic Following ✔✔
Notification On ✔✔ https://t.co/lWWDY1GuAt",2022-04-30 15:37,0,0,0,0,,_Ewawunmi,243,545,Ogwoliun
1520427126268256300,https://x.com/E_dharey16/status/1520427126268256257,"@_Ewawunmi @cardtonic It's possible, already following him",2022-04-30 15:37,0,0,0,0,,_Ewawunmi,2062,3500,E_dharey16
1520427036313010200,https://x.com/OSKabir92/status/1520427036313010176,@_Ewawunmi @cardtonic Done https://t.co/iRscRP5IOC,2022-04-30 15:37,0,0,0,0,,_Ewawunmi,2127,624,OSKabir92
1520429679181803500,https://x.com/Mideefe/status/1520429679181803520,@_Ewawunmi @cardtonic Done,2022-04-30 15:47,0,0,1,0,,_Ewawunmi,14967,6510,Mideefe
1520429251706732500,https://x.com/Oladoyin_Arie/status/1520429251706732546,@_Ewawunmi @cardtonic Done ma @_Ewawunmi please pick me today 🙏 https://t.co/wGLKy3qLt5,2022-04-30 15:45,0,0,0,0,,_Ewawunmi,548,1910,Oladoyin_Arie
1520429246128271400,https://x.com/rexty/status/1520429246128271360,"@_Ewawunmi @cardtonic @yuu54292503
@hadelexyz
@Noblemanjnr1
@Wondafuldude
@aloymatrix

Follow @cardtonic",2022-04-30 15:45,0,0,1,0,,_Ewawunmi,446,1316,rexty
1520428846482432000,https://x.com/kelechiO11/status/1520428846482432004,@_Ewawunmi @cardtonic Done pretty laty... I hope to win from you today... https://t.co/44dPZJmDGL,2022-04-30 15:44,0,0,0,0,,_Ewawunmi,465,728,kelechiO11
1520428816073642000,https://x.com/AjibayoJamiu/status/1520428816073641986,@_Ewawunmi @cardtonic Assist me.....0020882015 Jamiu mumeen access bank,2022-04-30 15:44,0,0,0,0,,_Ewawunmi,45,269,AjibayoJamiu
1520428724222677000,https://x.com/yungleke/status/1520428724222676993,@_Ewawunmi @cardtonic Done https://t.co/dDBfX1it5a,2022-04-30 15:43,0,0,0,0,,_Ewawunmi,461,1383,yungleke
1520428482265821200,https://x.com/foduboni/status/1520428482265821185,"@_Ewawunmi @cardtonic Done ooo @_Ewawunmi I hope you choose me and win this time...
Insha Allah 🙏🏽 https://t.co/b7R7UemclE",2022-04-30 15:42,0,0,0,0,,_Ewawunmi,2560,3029,foduboni
1520428392482549800,https://x.com/horlayimikar/status/1520428392482549760,@_Ewawunmi @cardtonic Done https://t.co/nNBK7H2BDu,2022-04-30 15:42,0,0,0,0,,_Ewawunmi,140,254,horlayimikar
1520428390695772200,https://x.com/Oluwafunke78/status/1520428390695772163,@_Ewawunmi @cardtonic Done https://t.co/uE7avnQmjX,2022-04-30 15:42,0,0,0,0,,_Ewawunmi,620,1202,Oluwafunke78
1520427791736529000,https://x.com/Folzyisaac/status/1520427791736528898,@_Ewawunmi @cardtonic Done ... https://t.co/novGpzJYai,2022-04-30 15:40,0,0,0,0,,_Ewawunmi,203,326,Folzyisaac
1520426992197587000,https://x.com/Duntemmy/status/1520426992197586950,@_Ewawunmi @cardtonic Following 💃,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,226,1487,Duntemmy
1520426966586953700,https://x.com/honey_oyindami/status/1520426966586953728,@_Ewawunmi @cardtonic Done https://t.co/R6cQMBbCOG,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,705,626,honey_oyindami
1520426909875720200,https://x.com/olohunjedalor/status/1520426909875720192,@_Ewawunmi @cardtonic Done since,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,439,617,olohunjedalor
1520426903848509400,https://x.com/Prince_OG1/status/1520426903848509441,@_Ewawunmi @cardtonic Please done any Amount https://t.co/WaVHsgdXE6,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,1375,1597,Prince_OG1
1520426898689511400,https://x.com/Chinaza__O/status/1520426898689511424,@_Ewawunmi @cardtonic I pray I win ❤️,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,2257,361,Chinaza__O
1520426820230856700,https://x.com/Alice199402/status/1520426820230856704,@_Ewawunmi @cardtonic Following 💯,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,9050,2166,Alice199402
1520425944225398800,https://x.com/parker_anthonia/status/1520425944225398790,"@_Ewawunmi @cardtonic Thank you the sponsor. God bless you.
Following with notification turned on. https://t.co/M5d98CJbvZ",2022-04-30 15:32,0,0,0,0,,_Ewawunmi,1952,4258,parker_anthonia
1520424652346208300,https://x.com/parker_anthonia/status/1520424652346208256,"@_Ewawunmi @cardtonic God bless the sponsor.🙏
Following with notification turned on. https://t.co/wBwX6s2Oes",2022-04-30 15:27,0,0,0,0,,_Ewawunmi,1952,4258,parker_anthonia
1520424540815437800,https://x.com/AbasioduGodwin/status/1520424540815437826,"@_Ewawunmi @cardtonic Following
Abeg show love
Thanks in advance 🤲 https://t.co/KKV1QLNx4a",2022-04-30 15:27,0,0,0,0,,_Ewawunmi,4015,4527,AbasioduGodwin
1520424116297339000,https://x.com/Oluwafunke78/status/1520424116297338880,@_Ewawunmi @cardtonic Done https://t.co/avKsKiUJSv,2022-04-30 15:25,0,0,0,0,,_Ewawunmi,620,1202,Oluwafunke78
1520427655899844600,https://x.com/AkerelePhebe/status/1520427655899844608,@_Ewawunmi @cardtonic Okay we can do it,2022-04-30 15:39,0,0,0,0,,_Ewawunmi,2834,3623,AkerelePhebe
1520427617723293700,https://x.com/YunusTope2/status/1520427617723293696,"@_Ewawunmi @cardtonic 0059263622
Union Bank
🙏🙏🙏 https://t.co/CntPiZBbEH",2022-04-30 15:39,0,0,0,0,,_Ewawunmi,235,1699,YunusTope2
1520427415234920400,https://x.com/Adenikkybaby/status/1520427415234920448,@_Ewawunmi @cardtonic Done following https://t.co/sqtpQMocpK,2022-04-30 15:38,0,0,0,0,,_Ewawunmi,221,581,Adenikkybaby
1520427347509489700,https://x.com/Adebola_idc/status/1520427347509489664,@_Ewawunmi @cardtonic Following💯 https://t.co/bQHXsyOWrg,2022-04-30 15:38,0,0,0,0,,_Ewawunmi,527,1581,Adebola_idc
1520427315053961200,https://x.com/OluwatayoOdu/status/1520427315053961218,@cardtonic following since,2022-04-30 15:38,0,0,0,0,,cardtonic,50,212,OluwatayoOdu
1520427240013586400,https://x.com/ajiboyeking/status/1520427240013586432,@_Ewawunmi @cardtonic Done,2022-04-30 15:37,0,0,0,0,,_Ewawunmi,678,3738,ajiboyeking
1520427232954572800,https://x.com/adigunbaru1/status/1520427232954572806,@_Ewawunmi @cardtonic Done https://t.co/QMe21RL4XX,2022-04-30 15:37,0,0,0,0,,_Ewawunmi,10,63,adigunbaru1
1520427181377302500,https://x.com/Ogwoliun/status/1520427181377302528,"@_Ewawunmi @cardtonic Following ✔✔
Notification On ✔✔ https://t.co/lWWDY1GuAt",2022-04-30 15:37,0,0,0,0,,_Ewawunmi,243,545,Ogwoliun
1520427126268256300,https://x.com/E_dharey16/status/1520427126268256257,"@_Ewawunmi @cardtonic It's possible, already following him",2022-04-30 15:37,0,0,0,0,,_Ewawunmi,2062,3500,E_dharey16
1520427036313010200,https://x.com/OSKabir92/status/1520427036313010176,@_Ewawunmi @cardtonic Done https://t.co/iRscRP5IOC,2022-04-30 15:37,0,0,0,0,,_Ewawunmi,2127,624,OSKabir92
1520426992197587000,https://x.com/Duntemmy/status/1520426992197586950,@_Ewawunmi @cardtonic Following 💃,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,226,1487,Duntemmy
1520426966586953700,https://x.com/honey_oyindami/status/1520426966586953728,@_Ewawunmi @cardtonic Done https://t.co/R6cQMBbCOG,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,705,626,honey_oyindami
1520426909875720200,https://x.com/olohunjedalor/status/1520426909875720192,@_Ewawunmi @cardtonic Done since,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,441,617,olohunjedalor
1520426903848509400,https://x.com/Prince_OG1/status/1520426903848509441,@_Ewawunmi @cardtonic Please done any Amount https://t.co/WaVHsgdXE6,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,1375,1597,Prince_OG1
1520426898689511400,https://x.com/Chinaza__O/status/1520426898689511424,@_Ewawunmi @cardtonic I pray I win ❤️,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,2257,361,Chinaza__O
1520426820230856700,https://x.com/Alice199402/status/1520426820230856704,@_Ewawunmi @cardtonic Following 💯,2022-04-30 15:36,0,0,0,0,,_Ewawunmi,9047,2166,Alice199402
1520425944225398800,https://x.com/parker_anthonia/status/1520425944225398790,"@_Ewawunmi @cardtonic Thank you the sponsor. God bless you.
Following with notification turned on. https://t.co/M5d98CJbvZ",2022-04-30 15:32,0,0,0,0,,_Ewawunmi,1952,4258,parker_anthonia
1520424652346208300,https://x.com/parker_anthonia/status/1520424652346208256,"@_Ewawunmi @cardtonic God bless the sponsor.🙏
Following with notification turned on. https://t.co/wBwX6s2Oes",2022-04-30 15:27,0,0,0,0,,_Ewawunmi,1952,4258,parker_anthonia
1520424540815437800,https://x.com/AbasioduGodwin/status/1520424540815437826,"@_Ewawunmi @cardtonic Following
Abeg show love
Thanks in advance 🤲 https://t.co/KKV1QLNx4a",2022-04-30 15:27,0,0,0,0,,_Ewawunmi,4017,4527,AbasioduGodwin
1520424116297339000,https://x.com/Oluwafunke78/status/1520424116297338880,@_Ewawunmi @cardtonic Done https://t.co/avKsKiUJSv,2022-04-30 15:25,0,0,0,0,,_Ewawunmi,620,1202,Oluwafunke78
1520423488414171100,https://x.com/Ehbra_makanaki/status/1520423488414171137,"@_Ewawunmi @cardtonic Done✔️
I pray I get lucky today
Make u reason me too today @_Ewawunmi sis make I make my family happy for this itunu awe. https://t.co/3hwJjurhSD",2022-04-30 15:23,0,0,0,0,,_Ewawunmi,241,1114,Ehbra_makanaki
1520423478482153500,https://x.com/chaizybae/status/1520423478482153473,@_Ewawunmi @cardtonic Done https://t.co/6FmtImUeYC,2022-04-30 15:23,0,0,0,0,,_Ewawunmi,567,1653,chaizybae
1520422979808772000,https://x.com/Mannyfiquee/status/1520422979808772099,@_Ewawunmi @cardtonic Fingers crossed 🤞 https://t.co/qvndQOwHAw,2022-04-30 15:21,0,0,0,0,,_Ewawunmi,349,1505,Mannyfiquee
1520422526270201900,https://x.com/OluwatayoOdu/status/1520422526270201857,@_Ewawunmi @cardtonic Done ma God bless you and the sponsor https://t.co/v6ppAJgQEi,2022-04-30 15:19,0,0,0,0,,_Ewawunmi,49,212,OluwatayoOdu
1520422391075283000,https://x.com/Horlamother01/status/1520422391075282946,@_Ewawunmi @cardtonic Done 🙏🙏🙏 https://t.co/St7MShiYzR,2022-04-30 15:18,0,0,0,0,,_Ewawunmi,70,715,Horlamother01
1520422356438724600,https://x.com/Badmusolaniyi3/status/1520422356438724608,@_Ewawunmi @cardtonic Done https://t.co/j3lJh2YnaP,2022-04-30 15:18,0,0,0,0,,_Ewawunmi,333,724,Badmusolaniyi3
1520422160153653200,https://x.com/L6wan/status/1520422160153653250,@_Ewawunmi @cardtonic Aunty Ewa something for Eid please🙏,2022-04-30 15:17,0,0,0,0,,_Ewawunmi,54,106,L6wan
1520421065863876600,https://x.com/Tboy12372773/status/1520421065863876611,"@_Ewawunmi @cardtonic Done ma..I pray grace found me today 🙏

God bless you both ijn https://t.co/J1CSvEGhjF",2022-04-30 15:13,0,0,0,0,,_Ewawunmi,6,69,Tboy12372773
1520421011501502500,https://x.com/Adenikkybaby/status/1520421011501502465,@cardtonic This is so lovely,2022-04-30 15:13,0,0,0,0,,cardtonic,221,581,Adenikkybaby
1520420994443358200,https://x.com/LifeOfOdogwu/status/1520420994443358209,"@_Ewawunmi @cardtonic Done
I hope I get chosen this time https://t.co/HyW7ghL2k8",2022-04-30 15:13,0,0,0,0,,_Ewawunmi,229,2903,LifeOfOdogwu
1520420972892938200,https://x.com/Tboy12372773/status/1520420972892938240,"@_Ewawunmi @cardtonic Done ma..I pray grace found me today 🙏

God bless you both ijn https://t.co/J1CSvEGhjF",2022-04-30 15:13,0,0,0,0,,_Ewawunmi,6,69,Tboy12372773
1520420708446261200,https://x.com/MrWalexy/status/1520420708446261250,"@_Ewawunmi @cardtonic 3104955528
First bank https://t.co/IOxKud0NQv",2022-04-30 15:11,0,1,0,0,,_Ewawunmi,1611,2090,MrWalexy
1520420497435074600,https://x.com/bammy00111/status/1520420497435074561,"@_Ewawunmi @cardtonic I pray am lucky today

Done sis..God bless @_Ewawunmi God bless @cardtonic https://t.co/b7IYdtS1Yb",2022-04-30 15:11,0,0,0,0,,_Ewawunmi,160,1108,bammy00111
1520419405611610000,https://x.com/BAHBAHLEE1/status/1520419405611610112,"@_Ewawunmi @cardtonic Done @_Ewawunmi
Active as always
Jah gat your back always @_Ewawunmi @cardtonic https://t.co/hcSxUvLfrw",2022-04-30 15:06,0,0,0,0,,_Ewawunmi,641,661,BAHBAHLEE1
1520418905336000500,https://x.com/femislyde1/status/1520418905336000512,@_Ewawunmi @cardtonic This one no go pass me insha Allah,2022-04-30 15:04,0,0,0,0,,_Ewawunmi,190,510,femislyde1
1520417500982296600,https://x.com/Stuntinplot7/status/1520417500982296577,"@_Ewawunmi @cardtonic Mama I jst did ask you instructed
2119597424 Zenith Bank. Much love https://t.co/3rccdo1OU3",2022-04-30 14:59,0,1,0,0,,_Ewawunmi,636,1186,Stuntinplot7
1520416752072638500,https://x.com/YunusTope2/status/1520416752072638465,"@_Ewawunmi @cardtonic Done

0059263622
Union Bank

🙏🙏 https://t.co/PSyeIx1D84",2022-04-30 14:56,0,0,0,0,,_Ewawunmi,235,1699,YunusTope2
1520416694812000300,https://x.com/Odonichodemus/status/1520416694812000256,@_Ewawunmi @Not_Tolulope @cardtonic am there now,2022-04-30 14:56,0,0,0,0,,_Ewawunmi,123,472,Odonichodemus
1520416640046977000,https://x.com/ahmedsuleman122/status/1520416640046977026,@_Ewawunmi @cardtonic Been following for a while now https://t.co/e5kgKakR1k,2022-04-30 14:55,0,0,0,0,,_Ewawunmi,1504,1595,ahmedsuleman122
1520416105973661700,https://x.com/Blessing_gem/status/1520416105973661697,"@_Ewawunmi @cardtonic Done
More blessings https://t.co/rAqbgVx81r",2022-04-30 14:53,0,0,1,0,,_Ewawunmi,2788,6826,Blessing_gem
1520423488414171100,https://x.com/Ehbra_makanaki/status/1520423488414171137,"@_Ewawunmi @cardtonic Done✔️
I pray I get lucky today
Make u reason me too today @_Ewawunmi sis make I make my family happy for this itunu awe. https://t.co/3hwJjurhSD",2022-04-30 15:23,0,0,0,0,,_Ewawunmi,241,1114,Ehbra_makanaki
1520423478482153500,https://x.com/chaizybae/status/1520423478482153473,@_Ewawunmi @cardtonic Done https://t.co/6FmtImUeYC,2022-04-30 15:23,0,0,0,0,,_Ewawunmi,567,1653,chaizybae
1520422979808772000,https://x.com/Mannyfiquee/status/1520422979808772099,@_Ewawunmi @cardtonic Fingers crossed 🤞 https://t.co/qvndQOwHAw,2022-04-30 15:21,0,0,0,0,,_Ewawunmi,349,1505,Mannyfiquee
1520422526270201900,https://x.com/OluwatayoOdu/status/1520422526270201857,@_Ewawunmi @cardtonic Done ma God bless you and the sponsor https://t.co/v6ppAJgQEi,2022-04-30 15:19,0,0,0,0,,_Ewawunmi,49,212,OluwatayoOdu
1520422391075283000,https://x.com/Horlamother01/status/1520422391075282946,@_Ewawunmi @cardtonic Done 🙏🙏🙏 https://t.co/St7MShiYzR,2022-04-30 15:18,0,0,0,0,,_Ewawunmi,70,715,Horlamother01
1520422356438724600,https://x.com/Badmusolaniyi3/status/1520422356438724608,@_Ewawunmi @cardtonic Done https://t.co/j3lJh2YnaP,2022-04-30 15:18,0,0,0,0,,_Ewawunmi,333,724,Badmusolaniyi3
1520422160153653200,https://x.com/L6wan/status/1520422160153653250,@_Ewawunmi @cardtonic Aunty Ewa something for Eid please🙏,2022-04-30 15:17,0,0,0,0,,_Ewawunmi,54,106,L6wan
1520421065863876600,https://x.com/Tboy12372773/status/1520421065863876611,"@_Ewawunmi @cardtonic Done ma..I pray grace found me today 🙏

God bless you both ijn https://t.co/J1CSvEGhjF",2022-04-30 15:13,0,0,0,0,,_Ewawunmi,6,69,Tboy12372773
1520421011501502500,https://x.com/Adenikkybaby/status/1520421011501502465,@cardtonic This is so lovely,2022-04-30 15:13,0,0,0,0,,cardtonic,221,581,Adenikkybaby
1520420994443358200,https://x.com/LifeOfOdogwu/status/1520420994443358209,"@_Ewawunmi @cardtonic Done
I hope I get chosen this time https://t.co/HyW7ghL2k8",2022-04-30 15:13,0,0,0,0,,_Ewawunmi,229,2903,LifeOfOdogwu
1520420972892938200,https://x.com/Tboy12372773/status/1520420972892938240,"@_Ewawunmi @cardtonic Done ma..I pray grace found me today 🙏

God bless you both ijn https://t.co/J1CSvEGhjF",2022-04-30 15:13,0,0,0,0,,_Ewawunmi,6,69,Tboy12372773
1520420708446261200,https://x.com/MrWalexy/status/1520420708446261250,"@_Ewawunmi @cardtonic 3104955528
First bank https://t.co/IOxKud0NQv",2022-04-30 15:11,0,1,0,0,,_Ewawunmi,1611,2090,MrWalexy
1520420497435074600,https://x.com/bammy00111/status/1520420497435074561,"@_Ewawunmi @cardtonic I pray am lucky today

Done sis..God bless @_Ewawunmi God bless @cardtonic https://t.co/b7IYdtS1Yb",2022-04-30 15:11,0,0,0,0,,_Ewawunmi,160,1108,bammy00111
1520415243263955000,https://x.com/cleansegbola/status/1520415243263954944,@_Ewawunmi @cardtonic Done ✅ https://t.co/kO7s2ik7bc,2022-04-30 14:50,0,0,0,0,,_Ewawunmi,379,1533,cleansegbola
1520415196078088200,https://x.com/mamita_thevibe/status/1520415196078088192,@_Ewawunmi @teejanson @cardtonic Done ❤ https://t.co/L7DP8aUfPh,2022-04-30 14:50,0,0,0,0,,_Ewawunmi,639,1494,mamita_thevibe
1520414980289536000,https://x.com/AlexThe_First/status/1520414980289536000,"@_Ewawunmi @cardtonic Make we see how today go be🙏🙏
I done follow. https://t.co/2Kmwje7nu8",2022-04-30 14:49,0,0,0,0,,_Ewawunmi,1731,1579,AlexThe_First
1520414599295783000,https://x.com/Humble07138203/status/1520414599295782912,@_Ewawunmi @cardtonic Done https://t.co/9CHSddltQa,2022-04-30 14:47,0,0,0,0,,_Ewawunmi,15,51,Humble07138203
1520414488150909000,https://x.com/HollanykeMariam/status/1520414488150908931,@_Ewawunmi @cardtonic Done sharparly 🤸🤸God bless the sponsor and you too @_Ewawunmi https://t.co/Tx9LYJYPr8,2022-04-30 14:47,0,0,0,0,,_Ewawunmi,506,841,HollanykeMariam
1520414323339927600,https://x.com/samtussy/status/1520414323339927552,@_Ewawunmi @cardtonic Done https://t.co/C1KWzVdALj,2022-04-30 14:46,0,0,0,0,,_Ewawunmi,737,2235,samtussy
1520413946070589400,https://x.com/tayorfabz/status/1520413946070589440,@_Ewawunmi @cardtonic Done https://t.co/ZxGj8xGU1v,2022-04-30 14:45,0,0,1,0,,_Ewawunmi,797,1831,tayorfabz
1520413938499870700,https://x.com/WahabFunsho/status/1520413938499870722,"@_Ewawunmi @cardtonic Done
I pray make u pick me https://t.co/64KKx4eOIt",2022-04-30 14:45,0,0,0,0,,_Ewawunmi,111,525,WahabFunsho
1520413070232805400,https://x.com/Buzy4real2/status/1520413070232805377,"@_Ewawunmi @cardtonic Done
https://t.co/73iYSKIvMT https://t.co/JSOLGkyfWN",2022-04-30 14:41,0,0,0,0,,_Ewawunmi,1358,2461,Buzy4real2
1520413048774828000,https://x.com/Oladoyin_Arie/status/1520413048774828033,"@_Ewawunmi @cardtonic Following, please pick me today ma https://t.co/a1hoNCAixq",2022-04-30 14:41,0,0,0,0,,_Ewawunmi,548,1910,Oladoyin_Arie
1520413041468362800,https://x.com/gaius4pf/status/1520413041468362752,@_Ewawunmi @cardtonic with their poor rates,2022-04-30 14:41,0,0,0,0,,_Ewawunmi,546,598,gaius4pf
1520412760433397800,https://x.com/Yahopainter01/status/1520412760433397760,"@_Ewawunmi @cardtonic Na sapa dey make person dey hope on other people, I no believe all this ur giveway things 😂😂😂",2022-04-30 14:40,0,0,0,0,,_Ewawunmi,87,401,Yahopainter01
1520412126057271300,https://x.com/Rabiat01/status/1520412126057271299,@_Ewawunmi @cardtonic Done https://t.co/63tsepyqK3,2022-04-30 14:37,0,0,0,0,,_Ewawunmi,996,1716,Rabiat01
1520411924755853300,https://x.com/ultra_ground/status/1520411924755853312,"@_Ewawunmi @cardtonic I pray to be lucky today
I haven't win any of your giveaway https://t.co/oqDabosBAV",2022-04-30 14:37,0,0,0,0,,_Ewawunmi,2932,6746,ultra_ground
1520411668009861000,https://x.com/Chinaza__O/status/1520411668009861122,@Jammy1290 @_Ewawunmi @cardtonic Calm down 😂,2022-04-30 14:36,0,1,0,0,,Jammy1290,2257,361,Chinaza__O
1520411480725803000,https://x.com/TobyTobeee/status/1520411480725803014,@_Ewawunmi @cardtonic Done ✅ https://t.co/yXBaUwrZ2E,2022-04-30 14:35,0,0,0,0,,_Ewawunmi,1414,5413,TobyTobeee
1520411281265729500,https://x.com/Olatubo_/status/1520411281265729536,"@_Ewawunmi @cardtonic 2120116605.

Zenith Bank. https://t.co/zdLeo3ilNY",2022-04-30 14:34,0,0,0,0,,_Ewawunmi,423,4225,Olatubo_
